project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,min3_voc,min3_start,min3_freq_range,min3_tag_duration,min4_voc,min4_start,min4_freq_range,min4_tag_duration,min5_voc,min5_start,min5_freq_range,min5_tag_duration,min6_voc,min6_start,min6_freq_range,min6_tag_duration,min7_voc,min7_start,min7_freq_range,min7_tag_duration,min8_voc,min8_start,min8_freq_range,min8_tag_duration,min9_voc,min9_start,min9_freq_range,min9_tag_duration,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-23,3:00:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,Confident,1,Song,20.9,3.92kHz to 6.91kHz,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,8.9,14.2,11.6,,,0,,URANIUM CITY (AUT),318.20m,49km,11.8,5.8,66,0,,13,,96.02,,,NA,,,,,12-VXL35-86_20210623_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:00:00,Active,59.13409,-108.61434,,MOBA, ,Moderate Background Noise,ABIOTIC,5m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.1,0.33kHz to 4.39kHz,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:00:00,Active,59.13409,-108.61434,,LIWI, ,Light wind,ABIOTIC,5m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.4,0.47kHz to 2.89kHz,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:00:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,5m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,3.5,3.64kHz to 5.56kHz,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:00:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,5m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,Confident,1,,,,,Song,0.6,3.27kHz to 5.18kHz,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:00:00,Active,59.13409,-108.61434,,MOWI, ,Moderate wind,ABIOTIC,5m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,,,,,,,,,Non-vocal,31.6,0.09kHz to 4.67kHz,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:00:00,Active,59.13409,-108.61434,,UNPA, ,Unidentified Passerine,AVES,5m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Unknown far,1,,,,,,,,,,,,,,,,,Song,32.3,3.60kHz to 5.51kHz,1.74,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,YRWA?,12-VXL35-86_20210624_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:50:00,Active,59.13409,-108.61434,,MOBA, ,Moderate Background Noise,ABIOTIC,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.2,0.47kHz to 4.44kHz,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,Waves,12-VXL35-86_20210624_035000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:50:00,Active,59.13409,-108.61434,,UNPA, ,Unidentified Passerine,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Unknown far,1,Song,1.1,3.36kHz to 6.21kHz,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,DEJU/YRWA/PAWA,12-VXL35-86_20210624_035000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:50:00,Active,59.13409,-108.61434,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,1.4,0.37kHz to 3.46kHz,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_035000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:50:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,3.8,3.92kHz to 6.49kHz,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_035000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:50:00,Active,59.13409,-108.61434,,UNGU, ,Unidentified Gull,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Unknown far,1,Song,25.9,0.42kHz to 2.29kHz,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_035000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:50:00,Active,59.13409,-108.61434,,OCWA,Leiothylpis celata,Orange-crowned Warbler,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,44.8,3.08kHz to 6.68kHz,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_035000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,3:50:00,Active,59.13409,-108.61434,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,,,,,,,,,Call,12.4,2.01kHz to 5.74kHz,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.1,1.9,69,0,,9,,97,,,NA,,,,,12-VXL35-86_20210624_035000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,MOBA, ,Moderate Background Noise,ABIOTIC,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,2,Non-vocal,0.6,0.05kHz to 2.89kHz,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,Waves,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,UNGU, ,Unidentified Gull,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,To Be Checked,1,Call,1.5,1.12kHz to 2.80kHz,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,7.2,3.55kHz to 5.74kHz,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Call,11.8,2.94kHz to 6.21kHz,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,UNGU, ,Unidentified Gull,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,To Be Checked,2,Call,17.5,1.54kHz to 4.72kHz,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,OCWA,Leiothylpis celata,Orange-crowned Warbler,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,28.8,3.08kHz to 6.12kHz,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,Confident,2,,,,,Call,50.7,2.29kHz to 5.98kHz,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,4:40:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,Confident,1,,,,,,,,,Song,50.5,4.39kHz to 7.10kHz,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.9,2.4,73,0,,8,,97.03,,,NA,,,,,12-VXL35-86_20210624_044000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,5:30:00,Active,59.13409,-108.61434,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,3m 1SPR,None,Light,Light,None,None,1,Chris Chutter,Confident,1,Call,0,2.24kHz to 6.49kHz,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.5,2.4,75,0,,8,,97.06,,,NA,,,RESQ calls the entire recording.,,12-VXL35-86_20210624_053000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,5:30:00,Active,59.13409,-108.61434,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,None,Light,Light,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.7,0.23kHz to 2.10kHz,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.5,2.4,75,0,,8,,97.06,,,NA,,,RESQ calls the entire recording.,,12-VXL35-86_20210624_053000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,5:30:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,3.2,2.99kHz to 6.02kHz,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.5,2.4,75,0,,8,,97.06,,,NA,,,RESQ calls the entire recording.,,12-VXL35-86_20210624_053000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,5:30:00,Active,59.13409,-108.61434,,OCWA,Leiothylpis celata,Orange-crowned Warbler,AVES,3m 1SPR,None,Light,Light,None,None,1,Chris Chutter,Confident,1,Song,14.5,3.27kHz to 7.84kHz,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.5,2.4,75,0,,8,,97.06,,,NA,,,RESQ calls the entire recording.,,12-VXL35-86_20210624_053000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,5:30:00,Active,59.13409,-108.61434,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,None,Light,Light,None,None,1,Chris Chutter,Confident,3,Call,30.3,1.82kHz to 6.12kHz,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.5,2.4,75,0,,8,,97.06,,,NA,,,RESQ calls the entire recording.,,12-VXL35-86_20210624_053000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,5:30:00,Active,59.13409,-108.61434,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,None,Light,Light,None,None,2,Chris Chutter,Confident,3,Call,54.8,1.77kHz to 6.21kHz,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.5,2.4,75,0,,8,,97.06,,,NA,,,RESQ calls the entire recording.,,12-VXL35-86_20210624_053000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,5:30:00,Active,59.13409,-108.61434,,UNGU, ,Unidentified Gull,AVES,3m 1SPR,None,Light,Light,None,None,1,Chris Chutter,To Be Checked,1,,,,,Call,30.8,0.56kHz to 3.50kHz,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,6.5,2.4,75,0,,8,,97.06,,,NA,,,RESQ calls the entire recording.,,12-VXL35-86_20210624_053000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,6:20:00,Active,59.13409,-108.61434,,WWCR,Loxia leucoptera,White-winged Crossbill,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Call,0,3.04kHz to 6.02kHz,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.6,2.3,69,0,,8,,97.09,,,NA,,,,,12-VXL35-86_20210624_062000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,6:20:00,Active,59.13409,-108.61434,,MOBA, ,Moderate Background Noise,ABIOTIC,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.2,0.56kHz to 3.88kHz,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.6,2.3,69,0,,8,,97.09,,,NA,,,,,12-VXL35-86_20210624_062000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,6:20:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,1.8,4.44kHz to 6.49kHz,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.6,2.3,69,0,,8,,97.09,,,NA,,,,,12-VXL35-86_20210624_062000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,6:20:00,Active,59.13409,-108.61434,,OCWA,Leiothylpis celata,Orange-crowned Warbler,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,7.4,3.97kHz to 6.26kHz,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.6,2.3,69,0,,8,,97.09,,,NA,,,,,12-VXL35-86_20210624_062000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,6:20:00,Active,59.13409,-108.61434,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,13.2,0.19kHz to 1.82kHz,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.6,2.3,69,0,,8,,97.09,,,NA,,,,,12-VXL35-86_20210624_062000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-86,2021-06-24,6:20:00,Active,59.13409,-108.61434,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,Confident,1,,,,,Song,23.7,4.16kHz to 6.35kHz,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,5.9,23.4,14.7,,,0.4,,URANIUM CITY (AUT),318.20m,49km,7.6,2.3,69,0,,8,,97.09,,,NA,,,,,12-VXL35-86_20210624_062000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-87,2021-06-23,3:00:00,Active,59.1344,-108.60915,,MOBA, ,Moderate Background Noise,ABIOTIC,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,0.4,0.09kHz to 4.25kHz,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,8.9,14.2,11.6,,,0,,URANIUM CITY (AUT),318.20m,49km,11.8,5.8,66,0,,13,,96.02,,,NA,,,,Waves,12-VXL35-87_20210623_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-87,2021-06-23,3:00:00,Active,59.1344,-108.60915,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Song,0.7,3.97kHz to 5.88kHz,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,8.9,14.2,11.6,,,0,,URANIUM CITY (AUT),318.20m,49km,11.8,5.8,66,0,,13,,96.02,,,NA,,,,,12-VXL35-87_20210623_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-87,2021-06-23,3:00:00,Active,59.1344,-108.60915,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,Non-vocal,1.2,0.65kHz to 3.46kHz,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,8.9,14.2,11.6,,,0,,URANIUM CITY (AUT),318.20m,49km,11.8,5.8,66,0,,13,,96.02,,,NA,,,,,12-VXL35-87_20210623_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-87,2021-06-23,3:00:00,Active,59.1344,-108.60915,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,To Be Checked,1,Song,2.5,3.41kHz to 5.84kHz,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,8.9,14.2,11.6,,,0,,URANIUM CITY (AUT),318.20m,49km,11.8,5.8,66,0,,13,,96.02,,,NA,,,,Could be DEJU.,12-VXL35-87_20210623_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-87,2021-06-23,3:00:00,Active,59.1344,-108.60915,,DEJU,Junco hyemalis,Dark-eyed Junco,AVES,3m 1SPR,None,Light,Moderate,None,None,1,Chris Chutter,Confident,1,,,,,Song,20.6,3.64kHz to 7.05kHz,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,8.9,14.2,11.6,,,0,,URANIUM CITY (AUT),318.20m,49km,11.8,5.8,66,0,,13,,96.02,,,NA,,,,,12-VXL35-87_20210623_030000.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,12-VXL35-87,2021-06-23,3:00:00,Active,59.1344,-108.60915,,DEJU,Junco hyemalis,Dark-eyed Junco,AVES,3m 1SPR,None,Light,Moderate,None,None,2,Chris Chutter,Confident,1,,,,,Song,54.3,3.64kHz to 6.40kHz,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URANIUM CITY (AUT),318.20m,49km,8.9,14.2,11.6,,,0,,URANIUM CITY (AUT),318.20m,49km,11.8,5.8,66,0,,13,,96.02,,,NA,,,,,12-VXL35-87_20210623_030000.wav,t
