project_id,location_name,recording_date,task_id,tag_id,ar_action,audit_date,audit_comment,,source_code,target_code,created_by,deleted_by,ar_unique_name,ar_new_unique_name,audit_vocalizationd,current_tag_vocalization,audit_abundance,current_species_abundance
1287,STNWA-02-05,2023-05-27 07:05:00,947232,,UPDATE,50:41.7,Unique name changed to:1,,SORA,SORA,,Aaron Roberge,2,,,,1,
1287,STNWA-02-05,2023-05-27 07:05:00,947232,,UPDATE,53:34.4,Unique name changed to:1,,UNDU,UNDU,,Aaron Roberge,2,,,,1,
1389,STNWA-02-02,2023-05-26 22:00:00,947056,,UPDATE,24:53.1,Unique name changed to:1,,NOPI,NOPI,,Aaron Roberge,2,,,,1,
1389,LMNWA-00-35,2023-06-23 01:12:00,947077,,UPDATE,15:53.8,Unique name changed to:1,,AMBI,AMBI,,Aaron Roberge,2,,,,1,
1389,LMNWA-01-12,2023-06-27 23:18:00,947117,,UPDATE,05:27.4,Unique name changed to:1,,MAWR,MAWR,,Aaron Roberge,2,,,,1,
1389,LMNWA-01-02,2023-06-22 21:18:00,947087,,UPDATE,44:55.4,Unique name changed to:1,,RNGR,RNGR,,Aaron Roberge,2,,,,2,
2302,ASCR-02-15,2023-06-17 08:29:00,930453,,UPDATE,59:45.6,Unique name changed to:1,,BRSP,BRSP,,Constanza Rivas,2,,,,1,
1389,LMNWA-01-09,2023-07-01 03:06:00,947108,,UPDATE,37:20.1,Unique name changed to:1,,MALL,MALL,,Aaron Roberge,2,,,,1,
2302,ASCR-02-15,2023-06-17 08:29:00,930453,,UPDATE,03:19.7,Unique name changed to:1,,COYE,COYE,,Constanza Rivas,0,,,,1,
2302,ASCR-02-15,2023-06-17 08:29:00,930453,,UPDATE,22:48.7,Unique name changed to:1,,BRSP,BRSP,,Constanza Rivas,4,,,,1,
1287,LMNWA-00-41,2020-06-24 05:25:00,961955,,UPDATE,49:02.5,Unique name changed to:1,,CORA,CORA,,Meredith Stoesz,2,,,,1,
1287,LMNWA-00-41,2020-06-24 05:25:00,961955,,UPDATE,50:34.9,Unique name changed to:1,,CANG,CANG,,Meredith Stoesz,3,,,,1,
1287,LMNWA-02-10,2023-07-07 04:43:00,947329,,UPDATE,12:26.3,Unique name changed to:1,,AMCO,AMCO,,Aaron Roberge,3,,,,1,
1287,THNWA-00-10,2020-06-24 06:14:00,962000,,UPDATE,42:28.2,Unique name changed to:1,,BAWW,BAWW,,Meredith Stoesz,2,,,,1,
1287,LMNWA-02-14,2023-06-30 04:57:00,947336,,UPDATE,03:22.8,Unique name changed to:1,,SORA,SORA,,Aaron Roberge,2,,,,1,
1287,LMNWA-02-18,2023-06-06 05:17:00,947353,,UPDATE,50:27.1,Unique name changed to:1,,PBGR,PBGR,,Aaron Roberge,2,,,,1,
2302,ASCR-18-16,2023-06-17 06:24:00,930382,,UPDATE,37:10.0,Unique name changed to:1,,YHBL,YHBL,,Constanza Rivas,2,,,,1,
2302,ASCR-18-16,2023-06-17 06:24:00,930382,,UPDATE,10:03.6,Unique name changed to:1,,HOLA,HOLA,,Constanza Rivas,0,,,,1,
2302,ASCR-18-16,2023-06-17 06:24:00,930382,,UPDATE,27:50.1,Unique name changed to:1,,UNBI,UNBI,,Constanza Rivas,0,,,,1,
2302,SMAT-01-03,2023-06-16 07:38:00,930424,,UPDATE,33:43.8,Unique name changed to:1,,WEME,WEME,,Constanza Rivas,0,,,,1,
2302,SMAT-01-03,2023-06-16 07:38:00,930424,,UPDATE,22:33.6,Unique name changed to:1,,WEME,WEME,,Constanza Rivas,2,,,,1,
2302,SMAT-01-09,2023-06-16 06:20:00,930428,,UPDATE,04:26.7,Unique name changed to:1,,UNBL,UNBL,,Constanza Rivas,0,,,,1,
1287,STNWA-02-03,2023-05-27 06:05:00,947227,,UPDATE,30:35.6,Unique name changed to:1,,EAKI,EAKI,,Aaron Roberge,2,,,,1,
1287,STNWA-02-03,2023-05-27 06:05:00,947227,,UPDATE,32:24.3,Unique name changed to:1,,YEWA,YEWA,,Aaron Roberge,2,,,,1,
1287,STNWA-02-03,2023-05-27 06:05:00,947227,,UPDATE,35:33.7,Unique name changed to:1,,UNPA,UNPA,,Aaron Roberge,2,,,,1,
2302,ASCR-07-11,2023-07-05 09:11:00,930371,,UPDATE,07:56.1,Unique name changed to:1,,UNSP,UNSP,,Constanza Rivas,0,,,,1,
2302,ASCR-07-11,2023-07-05 09:11:00,930371,,UPDATE,08:47.6,Unique name changed to:1,,CCSP,CCSP,,Constanza Rivas,0,,,,1,
2302,ASCR-06-13,2023-06-22 04:51:00,930479,,UPDATE,26:47.3,Unique name changed to:1,,VESP,VESP,,Constanza Rivas,0,,,,1,
2302,ASCR-06-13,2023-06-22 04:51:00,930479,,UPDATE,27:03.7,Unique name changed to:1,,GRSP,GRSP,,Constanza Rivas,0,,,,1,
1389,STNWA-02-03,2023-05-26 00:50:00,947061,,UPDATE,58:45.3,Unique name changed to:1,,SORA,SORA,,Sean Jenniskens,2,,,,1,
1389,TWNWA-02-15,2023-06-01 20:45:00,823311,,UPDATE,27:49.9,Unique name changed to:1,,RBGR,RBGR,,Sean Jenniskens,2,,,,1,
1287,SDNWA-00-15,2020-06-16 06:42:00,962019,,UPDATE,38:14.8,Unique name changed to:1,,GRSP,GRSP,,Sean Jenniskens,2,,,,1,
1389,LMNWA-01-17,2023-06-17 21:16:00,947128,,UPDATE,59:48.7,Unique name changed to:1,,BHCO,BHCO,,Sean Jenniskens,3,,,,1,
2302,SHIW-08-04,2024-06-07 05:13:00,1185684,,UPDATE,14:30.6,Unique name changed to:1,,BRSP,BRSP,,Andy Nguyen,2,,,,1,
2302,SHIW-08-04,2024-06-07 05:13:00,1185684,,UPDATE,27:37.5,Unique name changed to:1,,HOLA,HOLA,,Andy Nguyen,0,,,,1,
2302,SHIW-12-01,2024-06-07 07:58:00,1185691,,UPDATE,51:12.4,Unique name changed to:1,,SAVS,SAVS,,Andy Nguyen,0,,,,1,
827,SNAS-11-02,2018-06-12 04:13:00,345113,,UPDATE,50:41.3,Unique name changed to:1,,MAGO,MAGO,,Andy Nguyen,0,,,,1,
2302,SHLA-02-01,2024-06-07 06:55:00,1185671,,UPDATE,11:19.1,Unique name changed to:1,,CCLO,CCLO,,Sarah Sharp,4,,,,1,
827,SNAS-10-07,2018-06-08 04:14:00,345086,,UPDATE,59:20.9,Unique name changed to:1,,WEME,WEME,,Andy Nguyen,0,,,,1,
827,SNAS-11-01,2018-06-13 04:13:00,345254,,UPDATE,02:00.0,Unique name changed to:1,,BRSP,BRSP,,Andy Nguyen,0,,,,1,
827,SBCR-12-07,2019-06-09 05:13:00,344828,,UPDATE,05:27.4,Unique name changed to:1,,NONE,NONE,,Andy Nguyen,3,,,,1,
2772,563--366-3.7,2024-06-22 06:42:00,1173919,,UPDATE,10:00.3,Unique name changed to:1,,BAWW,BAWW,,Leif Hvenegaard,2,,,,1,
2772,511--355-3.9,2024-06-04 04:15:00,1173855,,UPDATE,38:03.3,Unique name changed to:1,,RCKI,RCKI,,Leif Hvenegaard,2,,,,1,
827,SNAS-14-13,2018-06-09 05:14:00,345261,,UPDATE,15:45.7,Unique name changed to:1,,NONE,NONE,,Andy Nguyen,5,,,,1,
827,SNAS-11-07,2018-06-11 05:13:00,345188,,UPDATE,18:52.1,Unique name changed to:1,,NONE,NONE,,Andy Nguyen,2,,,,1,
827,SBCR-05-04,2019-06-06 05:14:00,344906,,UPDATE,09:08.7,Unique name changed to:1,,BHCO,BHCO,,Andy Nguyen,3,,,,1,
827,SBCR-04-13,2019-06-17 05:12:00,344777,,UPDATE,37:18.9,Unique name changed to:1,,BHCO,BHCO,,Andy Nguyen,3,,,,1,
827,SBCR-14-15,2019-06-19 05:12:00,344811,,UPDATE,15:17.1,Unique name changed to:1,,EAGR,EAGR,,Andy Nguyen,2,,,,1,
827,SBCR-14-12,2019-06-19 04:12:00,344797,,UPDATE,25:12.1,Unique name changed to:1,,NONE,NONE,,Andy Nguyen,2,,,,1,
2772,563--366-3.9,2024-06-08 08:03:00,1173921,,UPDATE,51:57.2,Unique name changed to:1,,CHSP,CHSP,,Samantha Pedersen,3,,,,1,
2772,563--366-3.9,2024-06-08 08:03:00,1173921,,UPDATE,54:12.2,Unique name changed to:1,,TEWA,TEWA,,Samantha Pedersen,3,,,,1,
2772,563--366-3.9,2024-06-08 08:03:00,1173921,,UPDATE,54:24.1,Unique name changed to:1,,YRWA,YRWA,,Samantha Pedersen,2,,,,1,
2772,563--366-3.7,2024-06-14 04:42:00,1173929,,UPDATE,35:55.3,Unique name changed to:1,,UNKN,UNKN,,Samantha Pedersen,3,,,,1,
2302,SHIW-07-01,2024-06-07 05:57:00,1197936,,UPDATE,47:36.5,Unique name changed to:1,,WEME,WEME,,Erica Alex,6,,,,1,
2772,511--355-3.7,2024-06-22 07:43:00,1173876,,UPDATE,26:19.4,Unique name changed to:1,,VEER,VEER,,Samantha Pedersen,2,,,,1,
2772,614--306-4-9,2023-05-26 06:00:00,1201621,,UPDATE,41:44.6,Unique name changed to:1,,AMCR,AMCR,,Maya Meron,2,,,,1,
2772,614--306-1-7,2023-06-02 07:52:00,1201601,,UPDATE,11:11.5,Unique name changed to:1,,COGR,COGR,,Maya Meron,2,,,,1,
2772,614--306-1-5,2023-06-03 05:52:00,1201598,,UPDATE,21:56.5,Unique name changed to:1,,SWSP,SWSP,,Maya Meron,6,,,,1,
2743,GSNWA-00-04,2024-06-07 04:55:00,1219681,,UPDATE,20:21.9,Unique name changed to:1,,VESP,VESP,,David Korver,4,,,,1,
2772,591--357-1.5,2024-06-10 05:31:00,1176759,,UPDATE,24:27.4,Unique name changed to:1,,LCSP,LCSP,,Sean Jenniskens,3,,,,1,
2772,591--357-1.7,2024-06-10 04:31:00,1176209,,UPDATE,58:47.0,Unique name changed to:1,,STGR,STGR,,Enid,2,,,,1,
2772,630--305-2-5,2023-06-02 04:51:00,1201514,,UPDATE,19:57.5,Unique name changed to:1,,RUGR,RUGR,,Maya Meron,2,,,,1,
2772,630--305-2-5,2023-06-02 04:51:00,1201514,,UPDATE,20:21.2,Unique name changed to:1,,RNGR,RNGR,,Maya Meron,2,,,,1,
2772,630--305-2-5,2023-06-02 04:51:00,1201514,,UPDATE,35:08.9,Unique name changed to:1,,VEER,VEER,,Maya Meron,2,,,,1,
2772,511--355-3.3,2024-06-17 04:42:00,1173863,,UPDATE,21:47.4,Unique name changed to:1,,NOWA,NOWA,,Maya Meron,2,,,,1,
2772,511--355-1.5,2024-06-22 08:43:00,1173895,,UPDATE,29:16.8,Unique name changed to:1,,YBFL,YBFL,,Maya Meron,2,,,,1,
2772,511--355-1.5,2024-06-22 08:43:00,1173895,,UPDATE,29:28.6,Unique name changed to:1,,WTSP,WTSP,,Maya Meron,2,,,,1,
2772,511--355-1.7,2024-06-05 06:45:00,1173896,,UPDATE,42:13.2,Unique name changed to:1,,OVEN,OVEN,,Maya Meron,2,,,,1,
2772,511--355-1.7,2024-06-05 06:45:00,1173896,,UPDATE,42:25.5,Unique name changed to:1,,BCFR,BCFR,,Maya Meron,2,,,,CI 1,
2772,511--355-1.7,2024-06-19 05:42:00,1173898,,UPDATE,50:27.5,Unique name changed to:1,,NAWA,NAWA,,Maya Meron,2,,,,1,
2772,511--355-1.7,2024-06-19 05:42:00,1173898,,UPDATE,53:26.2,Unique name changed to:1,,OVEN,OVEN,,Maya Meron,2,,,,1,
2772,591--357-1.5,2024-06-10 06:01:00,1176763,,UPDATE,50:15.2,Unique name changed to:1,,BAWW,BAWW,,Maya Meron,2,,,,1,
2772,542--353-3.1,2024-06-14 07:09:00,1178712,,UPDATE,42:46.6,Unique name changed to:1,,SWTH,SWTH,,Maya Meron,2,,,,1,
2772,591--357-1.7,2024-06-10 04:31:00,1176209,,UPDATE,07:45.9,Unique name changed to:1,,WIWR,WIWR,,Enid,2,,,,1,
2772,511--355-1.1,2024-06-14 05:12:00,1173888,,UPDATE,17:32.7,Unique name changed to:1,,CEDW,CEDW,,Enid,2,,,,1,
2772,542--353-3.3,2024-06-01 05:45:00,1178719,,UPDATE,53:12.6,Unique name changed to:1,,RCKI,RCKI,,Enid,4,,,,1,
2743,TWNWA-02-14,2024-05-28 06:56:00,1220900,,UPDATE,22:52.1,Unique name changed to:1,,BAOR,BAOR,,David Korver,2,,,,1,
2743,RINWA-00-05,2024-06-22 04:47:00,1369799,,UPDATE,10:56.0,Unique name changed to:1,,SOSP,SOSP,,David Korver,5,,,,1,
2743,BQNWA-00-01,2024-06-13 06:53:00,1165287,,UPDATE,11:32.4,Unique name changed to:1,,YEWA,YEWA,,David Korver,2,,,,1,
2744,BRNWA-02-02,2024-05-28 02:31:00,1218378,,UPDATE,38:51.9,Unique name changed to:1,,RUDU,RUDU,,David Korver,2,,,,1,
2772,542--353-3.7,2024-06-20 05:39:00,1179280,,UPDATE,48:39.3,Unique name changed to:1,,MAWA,MAWA,,Maya Meron,2,,,,1,
2772,542--353-3.9,2024-06-02 06:14:00,1179336,,UPDATE,57:08.2,Unique name changed to:1,,RESQ,RESQ,,Maya Meron,3,,,,1,
2744,GSNWA-00-12,2024-07-02 21:29:00,1218422,,UPDATE,57:37.5,Unique name changed to:1,,CCSP,CCSP,,David Korver,3,,,,1,
2772,542--353-3.5,2024-06-12 05:09:00,1179098,,UPDATE,26:23.5,Unique name changed to:1,,NAWA,NAWA,,Maya Meron,2,,,,1,
2772,593--315-2-5,2023-06-23 06:46:00,1196226,,UPDATE,00:52.0,Unique name changed to:1,,COLO,COLO,,Maya Meron,3,,,,1,
2772,593--315-2-9,2023-06-18 07:15:00,1196254,,UPDATE,21:23.6,Unique name changed to:1,,SWTH,SWTH,,Maya Meron,2,,,,1,
2772,593--315-2-9,2023-06-23 06:46:00,1196255,,UPDATE,27:06.4,Unique name changed to:1,,CANG,CANG,,Maya Meron,3,,,,1,
2772,629--309-2-9,2023-06-23 06:43:00,1197792,,UPDATE,33:04.4,Unique name changed to:1,,SWSP,SWSP,,Enid,5,,,,1,
2772,511--355-3.5,2024-06-21 06:42:00,1173871,,UPDATE,11:59.0,Unique name changed to:1,,CEDW,CEDW,,Enid,5,,,,1,
2744,GSNWA-00-12,2024-07-02 21:29:00,1218422,,UPDATE,56:21.4,Unique name changed to:1,,BAIS,BAIS,,Sean Jenniskens,3,,,,1,
2743,LSNWA-00-03,2024-06-26 04:37:00,1220108,,UPDATE,14:10.0,Unique name changed to:1,,LARB,LARB,,Andy Nguyen,0,,,,1,
2744,SDNWA-02-05,2024-06-25 22:47:00,1218501,,UPDATE,58:43.1,Unique name changed to:1,,GWTE,GWTE,,Aaron Roberge,2,,,,1,
2744,SDNWA-02-06,2024-06-22 21:26:00,1218503,,UPDATE,05:50.5,Unique name changed to:1,,VESP,VESP,,Aaron Roberge,2,,,,1,
2913,SNAS-01-06,2024-07-04 05:50:00,1389938,,UPDATE,43:51.3,Unique name changed to:1,,TBLO,TBLO,,David Korver,3,,,,1,
2743,MCNWA-00-08,2024-06-02 06:37:00,1220241,,UPDATE,43:39.9,Unique name changed to:1,,HOLA,HOLA,,Andy Nguyen,0,,,,1,
2743,BQNWA-00-01,2024-06-13 06:53:00,1165287,,UPDATE,08:48.1,Unique name changed to:1,,RWBL,RWBL,,Sean Jenniskens,3,,,,1,
2743,BQNWA-00-01,2024-06-13 06:53:00,1165287,,UPDATE,14:52.4,Unique name changed to:1,,PISI,PISI,,Sean Jenniskens,2,,,,1,
2743,SDNWA-02-01,2024-06-30 05:57:00,1220522,,UPDATE,24:15.8,Unique name changed to:1,,CORA,CORA,,Andy Nguyen,0,,,,1,
2772,614--306-1-1,2023-06-09 05:48:00,1201589,,UPDATE,28:18.4,Unique name changed to:1,,RWBL,RWBL,,Enid,5,,,,1,
2772,614--306-1-1,2023-06-09 05:48:00,1201589,,UPDATE,29:44.0,Unique name changed to:1,,WISN,WISN,,Enid,2,,,,1,
2743,GSNWA-00-16,2024-07-06 05:23:00,1219704,,UPDATE,39:37.1,Unique name changed to:1,,UPSA,UPSA,,Aaron Roberge,2,,,,1,
2744,MCNWA-00-08,2024-06-11 20:31:00,1218469,,UPDATE,39:53.8,Unique name changed to:1,,YEWA,YEWA,,Aaron Roberge,2,,,,1,
2744,MCNWA-00-10,2024-06-07 02:45:00,1218475,,UPDATE,06:27.2,Unique name changed to:1,,SEWR,SEWR,,Aaron Roberge,2,,,,1,
2743,TWNWA-02-09,2024-05-28 06:56:00,1220680,,UPDATE,15:08.8,Unique name changed to:1,,LEFL,LEFL,,Aaron Roberge,2,,,,1,
2743,TWNWA-02-11,2024-05-28 06:56:00,1220683,,UPDATE,52:01.4,Unique name changed to:1,,COYE,COYE,,Aaron Roberge,2,,,,1,
2743,THNWA-00-11,2024-06-02 06:58:00,1220652,,UPDATE,38:15.1,Unique name changed to:1,,CCSP,CCSP,,Andy Nguyen,0,,,,1,
2743,RINWA-00-07,2024-06-21 04:47:00,1369816,,UPDATE,40:04.6,Unique name changed to:1,,BHCO,BHCO,,Aaron Roberge,3,,,,1,
2744,PRNWA-26-06,2024-06-02 20:54:00,1218482,,UPDATE,10:41.7,Unique name changed to:1,,GHOW,GHOW,,Aaron Roberge,2,,,,1,
2743,SDNWA-02-03,2024-06-30 05:57:00,1220633,,UPDATE,59:23.8,Unique name changed to:1,,GADW,GADW,,Aaron Roberge,3,,,,1,
2743,SDNWA-02-04,2024-06-20 05:12:00,1220642,,UPDATE,42:23.4,Unique name changed to:1,,WEME,WEME,,Aaron Roberge,4,,,,1,
2743,SDNWA-02-04,2024-06-20 05:12:00,1220642,,UPDATE,51:35.6,Unique name changed to:1,,AMRO,AMRO,,Aaron Roberge,2,,,,1,
2772,511--355-3.5,2024-06-21 06:42:00,1173871,,UPDATE,01:38.8,Unique name changed to:1,,LEFL,LEFL,,Enid,2,,,,1,
2772,511--355-1.9,2024-06-26 04:44:00,1173902,,UPDATE,32:46.0,Unique name changed to:1,,MOWA,MOWA,,Enid,2,,,,1,
2913,SNAS-05-16,2024-05-28 05:51:00,1390010,,UPDATE,51:03.8,Unique name changed to:1,,BRSP,BRSP,,David Korver,3,,,,1,
2743,WBNWA-02-03,2024-06-09 04:32:00,1369829,,UPDATE,16:56.3,Unique name changed to:1,,SAVS,SAVS,,Aaron Roberge,2,,,,1,
2772,629--309-4-7,2023-06-11 06:43:00,1197811,,UPDATE,19:48.4,Unique name changed to:1,,BAWW,BAWW,,Enid,2,,,,1,
2743,TWNWA-02-15,2024-06-11 06:47:00,1220984,,UPDATE,41:06.0,Unique name changed to:1,,TRES,TRES,,Aaron Roberge,2,,,,1,
2743,THNWA-00-19,2024-06-21 05:12:00,1220669,,UPDATE,43:56.8,Unique name changed to:1,,RNGR,RNGR,,Aaron Roberge,3,,,,1,
2743,THNWA-00-19,2024-06-21 05:12:00,1220669,,UPDATE,44:08.3,Unique name changed to:1,,UNBI,UNBI,,Aaron Roberge,2,,,,1,
2772,633--313-2-5,2023-06-11 06:41:00,1197831,,UPDATE,52:35.0,Unique name changed to:1,,COYE,COYE,,Enid,2,,,,1,
2744,BRNWA-02-02,2024-06-02 21:13:00,1218383,,UPDATE,31:09.9,Unique name changed to:1,,YHBL,YHBL,,Andy Nguyen,2,,,,1,
2743,HSNWA-00-13,2024-06-23 05:02:00,1219931,,UPDATE,07:45.7,Unique name changed to:1,,YEWA,YEWA,,Sean Jenniskens,3,,,,1,
2743,HSNWA-00-13,2024-06-23 05:02:00,1219931,,UPDATE,13:00.3,Unique name changed to:1,,WAVI,WAVI,,Sean Jenniskens,4,,,,1,
2772,629--309-2-1,2023-06-18 07:12:00,1197772,,UPDATE,32:41.4,Unique name changed to:1,,ALFL,ALFL,,Enid,3,,,,1,
2743,THNWA-00-12,2024-06-02 06:58:00,1220653,,UPDATE,20:31.3,Unique name changed to:1,,ALFL,ALFL,,Aaron Roberge,2,,,,1,
2743,THNWA-00-12,2024-06-02 06:58:00,1220653,,UPDATE,27:30.0,Unique name changed to:1,,RBGR,RBGR,,Aaron Roberge,2,,,,1,
2743,THNWA-00-14,2024-06-02 06:57:00,1220658,,UPDATE,35:47.8,Unique name changed to:1,,UNAM,UNAM,,Aaron Roberge,2,,,,1,
2772,614--306-4-7,2023-06-13 04:46:00,1201619,,UPDATE,53:15.5,Unique name changed to:1,,SORA,SORA,,Enid,3,,,,1,
2772,630--305-3-1,2023-06-15 04:44:00,1201557,,UPDATE,08:21.1,Unique name changed to:1,,YEWA,YEWA,,Enid,2,,,,1,
2744,LSNWA-00-01,2024-06-21 02:12:00,1218452,,UPDATE,21:22.9,Unique name changed to:1,,GRSP,GRSP,,Andy Nguyen,2,,,,1,
2743,SLNWA-00-02,2024-06-18 07:09:00,1165291,,UPDATE,04:48.9,Unique name changed to:1,,WISN,WISN,,Caitlin Acquroff,2,,,,1,
2743,SLNWA-00-04,2024-06-08 04:41:00,1165292,,UPDATE,25:31.5,Unique name changed to:1,,STGR,STGR,,Aaron Roberge,3,,,,1,
2743,SLNWA-00-03,2024-06-08 04:41:00,1165289,,UPDATE,52:15.2,Unique name changed to:1,,AMCR,AMCR,,Aaron Roberge,2,,,,1,
2744,GSNWA-00-02,2024-06-15 21:29:00,1218392,,UPDATE,17:54.2,Unique name changed to:1,,BAIS,BAIS,,Aaron Roberge,2,,,,1,
2744,GSNWA-00-02,2024-06-15 21:29:00,1218392,,UPDATE,18:31.5,Unique name changed to:1,,BAIS,BAIS,,Aaron Roberge,2,,,,1,
2772,629--309-2-7,2023-06-23 06:43:00,1197787,,UPDATE,06:11.8,Unique name changed to:1,,RWBL,RWBL,,Enid,9,,,,1,
2772,629--309-2-7,2023-06-23 06:43:00,1197787,,UPDATE,08:38.7,Unique name changed to:1,,CORA,CORA,,Enid,2,,,,1,
2772,629--309-2-7,2023-06-23 06:43:00,1197787,,UPDATE,14:23.1,Unique name changed to:1,,CORA,CORA,,Enid,2,,,,1,
2743,THNWA-00-18,2024-06-02 06:57:00,1220666,,UPDATE,38:51.5,Unique name changed to:1,,CEDW,CEDW,,Aaron Roberge,2,,,,1,
2743,THNWA-00-18,2024-06-02 06:57:00,1220666,,UPDATE,43:08.8,Unique name changed to:1,,UNBI,UNBI,,Aaron Roberge,3,,,,1,
2743,THNWA-00-13,2024-06-21 05:13:00,1220657,,UPDATE,26:42.9,Unique name changed to:1,,REVI,REVI,,Aaron Roberge,2,,,,1,
2743,THNWA-00-13,2024-06-21 05:13:00,1220657,,UPDATE,43:49.6,Unique name changed to:1,,AMCO,AMCO,,Aaron Roberge,2,,,,1,
2743,THNWA-00-13,2024-06-21 05:13:00,1220657,,UPDATE,48:13.9,Unique name changed to:1,,RBGR,RBGR,,Aaron Roberge,2,,,,1,
2743,THNWA-00-13,2024-06-21 05:13:00,1220657,,UPDATE,55:37.7,Unique name changed to:1,,CEDW,CEDW,,Aaron Roberge,2,,,,1,
2743,BRNWA-02-03,2024-06-12 04:55:00,1219672,,UPDATE,16:34.6,Unique name changed to:1,,CCSP,CCSP,,Caitlin Acquroff,2,,,,1,
2772,630--305-3-3,2023-05-27 06:57:00,1201562,,UPDATE,26:40.1,Unique name changed to:1,,ALFL,ALFL,,Enid,2,,,,1,
2744,MCNWA-00-02,2024-06-11 20:31:00,1218464,,UPDATE,01:42.1,Unique name changed to:1,,WEME,WEME,,Andy Nguyen,0,,,,1,
2744,MCNWA-00-02,2024-06-11 20:31:00,1218464,,UPDATE,01:46.4,Unique name changed to:1,,AMCO,AMCO,,Andy Nguyen,2,,,,1,
2743,TWNWA-02-08,2024-06-11 06:47:00,1220679,,UPDATE,37:23.2,Unique name changed to:1,,BHCO,BHCO,,Aaron Roberge,3,,,,1,
2744,SDNWA-02-04,2024-06-22 21:26:00,1218497,,UPDATE,13:47.8,Unique name changed to:1,,GADW,GADW,,Aaron Roberge,3,,,,1,
2744,SDNWA-02-04,2024-06-22 21:26:00,1218497,,UPDATE,30:40.1,Unique name changed to:1,,BWTE,BWTE,,Aaron Roberge,3,,,,1,
2772,629--309-2-3,2023-06-10 07:14:00,1197774,,UPDATE,20:46.3,Unique name changed to:1,,LISP,LISP,,Maya Meron,3,,,,1,
2743,THNWA-00-14,2024-06-21 05:13:00,1220659,,UPDATE,16:22.5,Unique name changed to:1,,UNWO,UNWO,,Andy Nguyen,2,,,,1,
2913,SNAS-T2-11,2024-05-28 06:51:00,1389929,,UPDATE,52:57.9,Unique name changed to:1,,WEME,WEME,,David Korver,5,,,,1,
2772,511--355-3.5,2024-06-10 05:43:00,1173868,,UPDATE,12:35.4,Unique name changed to:1,,SWSP,SWSP,,Maya Meron,3,,,,1,
2743,GSNWA-00-13,2024-07-06 05:23:00,1219700,,UPDATE,49:03.9,Unique name changed to:1,,WEME,WEME,,Caitlin Acquroff,10,,,,1,
2772,667--316-3-7,2023-06-03 05:40:00,1201695,,UPDATE,42:36.0,Unique name changed to:1,,WTSP,WTSP,,Enid,2,,,,1,
2772,542--353-3.3,2024-06-23 05:40:00,1179079,,UPDATE,47:46.1,Unique name changed to:1,,HERG,HERG,,Maya Meron,3,,,,1,
2772,593--315-3-5,2023-06-10 07:16:00,1196328,,UPDATE,42:33.6,Unique name changed to:1,,WTSP,WTSP,,Maya Meron,4,,,,1,
2772,629--309-4-1,2023-06-18 07:12:00,1197794,,UPDATE,52:18.6,Unique name changed to:1,,CAWA,CAWA,,Maya Meron,4,,,,1,
2772,614--306-1-1,2023-06-02 07:52:00,1201586,,UPDATE,13:43.2,Unique name changed to:1,,RWBL,RWBL,,Maya Meron,3,,,,1,
2772,511--355-3.9,2024-05-31 05:48:00,1173877,,UPDATE,33:18.8,Unique name changed to:1,,NOWA,NOWA,,Maya Meron,3,,,,1,
2772,629--309-2-7,2023-05-31 05:21:00,1196844,,UPDATE,11:35.7,Unique name changed to:1,,LIWI,LIWI,,Maya Meron,2,,,,1,
2772,629--309-2-7,2023-05-31 05:21:00,1196844,,UPDATE,13:03.6,Unique name changed to:1,,CANG,CANG,,Maya Meron,2,,,,1,
2772,629--309-2-7,2023-05-31 05:21:00,1196844,,UPDATE,16:36.4,Unique name changed to:1,,COWW,COWW,,Maya Meron,2,,,,1,
2772,629--309-2-7,2023-05-31 05:21:00,1196844,,UPDATE,16:47.4,Unique name changed to:1,,SACR,SACR,,Maya Meron,2,,,,1,
2772,511--355-1.9,2024-06-01 07:47:00,1173901,,UPDATE,58:42.0,Unique name changed to:1,,CMWA,CMWA,,Stéphane Menu,3,,,,1,
2772,629--309-2-9,2023-05-31 05:21:00,1196859,,UPDATE,23:12.7,Unique name changed to:1,,YEWA,YEWA,,Maya Meron,4,,,,1,
2772,629--309-2-9,2023-05-31 05:21:00,1196859,,UPDATE,23:31.2,Unique name changed to:1,,CANG,CANG,,Maya Meron,2,,,,1,
2772,629--309-2-9,2023-05-31 05:21:00,1196859,,UPDATE,24:58.1,Unique name changed to:1,,VEER,VEER,,Maya Meron,2,,,,1,
2772,629--309-2-9,2023-05-31 05:21:00,1196859,,UPDATE,37:41.0,Unique name changed to:1,,AMCR,AMCR,,Maya Meron,2,,,,1,
2772,629--309-2-9,2023-05-31 05:21:00,1196859,,UPDATE,41:31.8,Unique name changed to:1,,AMRO,AMRO,,Maya Meron,2,,,,1,
2772,630--305-2-1,2023-06-02 04:51:00,1201513,,UPDATE,05:20.3,Unique name changed to:1,,WIWR,WIWR,,Maya Meron,2,,,,1,
2772,630--305-2-1,2023-06-02 04:51:00,1201513,,UPDATE,09:40.6,Unique name changed to:1,,AMRO,AMRO,,Maya Meron,2,,,,1,
2913,SNAS-03-08,2024-05-28 07:20:00,1389834,,UPDATE,23:40.0,Unique name changed to:1,,WILL,WILL,,Andy Nguyen,3,,,,1,
